energy,measured_transmission,modeled_transmission
2.162961598504431,2.6095729639843316e-05,1.6544904956253318e-26
2.1737412462544476,4.733552032429611e-05,3.3512904804320637e-26
2.1845208940044625,2.8360909439416786e-05,6.704652010477873e-26
2.1953005417544773,5.269488881182639e-05,1.3251871057264102e-25
2.2060801895044904,4.11795340728085e-05,2.5884042488028137e-25
2.216859837254505,3.7077035085280104e-05,4.997524579108498e-25
2.22763948500452,8.739346741859151e-05,9.540181404118185e-25
2.238419132754535,8.08841311150102e-05,1.8011303628227032e-24
2.2491987805045497,8.72369443736041e-05,3.363764412614936e-24
2.2599784282545645,9.54056089069725e-05,6.2158454968022375e-24
2.2707580760045794,0.00010184602172561896,1.1367597163926471e-23
2.281537723754594,0.00025673204197598537,2.0579174992936138e-23
2.292317371504609,0.00039622822812545314,3.6886931595818626e-23
2.303097019254624,0.0009716966706575853,6.547784757545895e-23
2.313876667004637,0.0010883161835339493,1.1512858896765463e-22
2.3246563147546535,0.001584665814927413,2.0055163808456837e-22
2.3354359625046666,0.0006619620750859484,3.461852604730006e-22
2.346215610254683,0.002569342601788163,5.922610506957556e-22
2.3569952580046962,0.002672906663170237,1.0044326467281238e-21
2.367774905754711,0.004362882475942056,1.6889246681357268e-21
2.378554553504726,0.001387720037422681,2.8161665243248663e-21
2.3893342012547407,0.0006698141662196577,4.657360298565265e-21
2.4001138490047556,0.002962486463476142,7.640605651292171e-21
2.4108934967547704,0.0013593891940813872,1.2436362044341425e-20
2.421673144504785,0.002829292405905851,2.0086578671916468e-20
2.4324527922548,0.003249190681829355,3.219832922981548e-20
2.443232440004815,0.0019574945674696973,5.123202340610988e-20
2.4540120877548297,0.00165438231087831,8.092727675740711e-20
2.4647917355048428,0.003556487814339511,1.2692771608639112e-19
2.4755713832548576,0.0038513754699584335,1.976912652019873e-19
2.4863510310048724,0.002091026326129184,3.058073011825617e-19
2.497130678754889,0.002122620974874825,4.698897969913914e-19
2.507910326504904,0.00106170175397656,7.172804973635708e-19
2.518689974254917,0.003216529420321763,1.087883935637629e-18
2.5294696220049318,0.0026640758627765205,1.639573955114509e-18
2.5402492697549466,0.0010609195091771666,2.4557686735221866e-18
2.5510289175049614,0.001536474839584609,3.655979411727301e-18
2.5618085652549762,0.002543152603021387,5.410414060320353e-18
2.572588213004991,0.0033442372351741756,7.960075644813623e-18
2.583367860755004,0.0018755232873079901,1.1644266203628832e-17
2.5941475085050207,0.0035852673609230237,1.6938014030730418e-17
2.6049271562550356,0.004498384891692313,2.450272535362596e-17
2.6157068040050504,0.0017048193030406505,3.525436448009246e-17
2.6264864517550635,0.004587766268541,5.045474418132121e-17
2.6372660995050783,0.0016348941286752306,7.183312721293729e-17
2.648045747255093,0.0015806070294519313,1.0174738092187483e-16
2.658825395005108,0.0011759354869993542,1.4339648660446734e-16
2.669605042755123,0.0022466774211375,2.0109939931565748e-16
2.6803846905051376,0.0022025743844446798,2.806592196629916e-16
2.6911643382551524,0.0025440512435171542,3.898365393248093e-16
2.7019439860051673,0.002428217544402545,5.3896184784666e-16
2.712723633755182,0.003079338727450727,7.417242634835652e-16
2.723503281505197,0.0019639913668979894,1.0161828360126946e-15
2.73428292925521,0.0016370316096301835,1.3860575663353265e-15
2.7450625770052266,0.002556188623243243,1.8823704441454954e-15
2.7558422247552414,0.0018244320606027361,2.5455226198333665e-15
2.7666218725052563,0.000913663073496643,3.427912755286351e-15
2.7774015202552693,0.0018374304600136655,4.5972241571686364e-15
2.788181168005284,0.001504003555285888,6.14053506963517e-15
2.798960815755299,0.0021314296948223652,8.169438147954438e-15
2.809740463505314,0.0009132767466156718,1.0826392385085195e-14
2.8205201112553304,0.0009210658873117544,1.4292574438251372e-14
2.8312997590053435,0.0028203257964040007,1.879754730901473e-14
2.8420794067553583,0.000969434248539526,2.4631123668595205e-14
2.852859054505373,0.0012664318415397619,3.215786988816357e-14
2.863638702255388,0.0019244009406357626,4.1834776230901135e-14
2.874418350005403,0.0013256000035265449,5.423270999202362e-14
2.885197997755416,0.0009510786022659903,7.006237304472958e-14
2.8959776455054307,0.0016110237232386546,9.020560478091066e-14
2.9067572932554455,0.0015947868023377001,1.1575300745003235e-13
2.917536941005462,0.0018882303623613279,1.4804902512787014e-13
2.928316588755475,0.0022109083191083493,1.8874578182186144e-13
2.93909623650549,0.002413969830395154,2.398671804741078e-13
2.949875884255505,0.0012074909885372825,3.03884984880104e-13
2.9606555320055197,0.0009013665125700842,3.838088529122131e-13
2.9714351797555345,0.002327634679863745,4.832925641049131e-13
2.9822148275055493,0.0014199122412293752,6.067589898739913e-13
2.992994475255564,0.0025355893239045945,7.595466927024884e-13
3.0037741230055772,0.0019541549102006523,9.510594772561693e-13
3.014553770755594,0.001360352389070108,1.1942736807844957e-12
3.0253334185056087,0.001065236178162167,1.495230224213788e-12
3.0361130662556235,0.002118522120578515,1.8665588482940214e-12
3.0468927140056365,0.001288761302989984,2.323409089069577e-12
3.0576723617556514,0.0010213196232507912,2.8839027027286316e-12
3.068452009505668,0.0022793768418743086,3.5696577889311653e-12
3.079231657255681,0.0009811314224210607,4.406394340798442e-12
3.090011305005696,0.0011748800618723149,5.4246320194267e-12
3.1007909527557107,0.0004847443204277762,6.660492104284693e-12
3.1115706005057255,0.0012144159600495144,8.156616810747948e-12
3.1223502482557404,0.0011650886025007762,9.963220494439815e-12
3.133129896005755,0.0018520038634478576,1.2139288680754923e-11
3.14390954375577,0.0013720181075090132,1.4753942368172085e-11
3.154689191505783,0.0011337162458315954,1.7887986656389342e-11
3.1654688392557997,0.001115535329896738,2.163566444510004e-11
3.1762484870058127,0.0006781474115372257,2.610663773574771e-11
3.1870281347558294,0.0013774869296849898,3.1428220945732055e-11
3.1978077825058424,0.0017790678039607218,3.774789261016128e-11
3.2085874302558572,0.001300067417498195,4.523611389782146e-11
3.219367078005872,0.0013048781185597727,5.408948450177612e-11
3.230146725755887,0.0010776328422621685,6.453426867671657e-11
3.2409263735059035,0.0017256331406854432,7.683032647949767e-11
3.2517060212559166,0.0014975902275930412,9.127548762002931e-11
3.2624856690059314,0.0026667325379014493,1.0821040774002456e-10
3.2732653167559462,0.0010302897852251785,1.2802394939864684e-10
3.284044964505961,0.000996148740111179,1.5115913254874034e-10
3.294824612255976,0.0007774491483192059,1.7811970182446074e-10
3.3056042600059907,0.0007676060525518541,2.0947736052093807e-10
3.3163839077560056,0.0009306100974799388,2.4587972371731046e-10
3.3271635555060186,0.0011223172282390564,2.880590455637579e-10
3.337943203256035,0.0005533238134356511,3.368417783085254e-10
3.3487228510060483,0.0008944238796389275,3.931590231678039e-10
3.359502498756063,0.0005365876667899047,4.5805793562681025e-10
3.370282146506078,0.0010717109747546058,5.32714150187698e-10
3.3810617942560928,0.001035116279037232,6.18445291935459e-10
3.3918414420061076,0.0,7.16725644559607e-10
3.4026210897561224,0.0006962083905865874,8.292020466317486e-10
3.4134007375061373,0.0011975206162308382,9.577110899797536e-10
3.4241803852561503,0.0003403493479479311,1.1042976959034582e-09
3.434960033006167,0.0006822306207074726,1.271235146725351e-09
3.4457396807561818,0.001026995307338396,1.461046651747722e-09
3.4565193285061966,0.0010193013240896952,1.6765285280803963e-09
3.4672989762562096,0.0005125228702013559,1.920775077987839e-09
3.4780786240062245,0.0008434965753797137,2.197205245375959e-09
3.488858271756241,0.0006543291127887347,2.509591134769643e-09
3.499637919506254,0.0004938606392468421,2.8620884766183014e-09
3.510417567256269,0.0009608628174369411,3.2592691229881365e-09
3.521197215006284,0.000797128545079002,3.706155657641607e-09
3.5319768627562986,0.0011102639232048208,4.208258204164398e-09
3.5427565105063135,0.0010825982521685156,4.771613515151187e-09
3.5535361582563283,0.0003057994167944166,5.402826424511245e-09
3.564315806006343,0.0006043473076252912,6.109113743675199e-09
3.575095453756356,0.0011997567078733194,6.898350680886363e-09
3.585875101506373,0.0005858446844655278,7.779119860824187e-09
3.596654749256386,0.000586769765212188,8.760763019524563e-09
3.6074343970064024,0.00043500317320297344,9.853435446960108e-09
3.6182140447564155,0.0011382307228541746,1.1068163246657813e-08
3.6289936925064303,0.0005560391963433738,1.241690347844895e-08
3.639773340256445,0.00013980610746450889,1.3912607246763047e-08
3.65055298800646,0.0005485459062212226,1.556928579291076e-08
3.6613326357564766,0.000547424988387857,1.7402079645440798e-08
3.6721122835064897,0.0008084969139981524,1.942733087800085e-08
3.6828919312565045,0.0006567838915483987,2.1662658519138364e-08
3.6936715790065193,0.0005204185240860932,2.4127037153150833e-08
3.704451226756534,0.0009012859146792118,2.684087874549642e-08
3.715230874506549,0.0007672822400518878,2.982611772034775e-08
3.726010522256564,0.0006314110957380878,3.3106299311666525e-08
3.7367901700065786,0.0006191129950256725,3.6706671202737326e-08
3.7475698177565917,0.000860505487413238,4.0654278462344316e-08
3.7583494655066083,0.0006114884507519573,4.497806177886495e-08
3.769129113256623,0.0006015511567158413,4.970895898632395e-08
3.779908761006636,0.0005984758951914834,5.488000986915754e-08
3.790688408756651,0.0005929066144407105,6.052646422482577e-08
3.801468056506666,0.0009437542217471469,6.668589315574198e-08
3.8122477042566825,0.0006993643925190639,7.339830355415536e-08
3.8230273520066946,0.0006858456793668537,8.070625573564668e-08
3.8338069997567112,0.000571311301313565,8.865498416892173e-08
3.8445866475067243,0.0006754435167683728,9.729252124139747e-08
3.85536629525674,0.0004472015229879139,1.0666982399205282e-07
3.866145943006755,0.0002194852532323313,1.1684090373474735e-07
3.876925590756769,0.00021738119019183415,1.2786295848717433e-07
3.8877052385067836,0.0,1.397965081124509e-07
3.8984848862567985,0.0011910115829865254,1.5270553207229388e-07
3.909264534006814,0.0006372089849898039,1.666576096828484e-07
3.9200441817568272,0.0002104549844827111,1.817240627562703e-07
3.930823829506843,0.0007215384249124854,1.9798010050359727e-07
3.941603477256858,0.00020559457488212877,2.1550496656672315e-07
3.9523831250068717,0.0003040934153315355,2.3438208804009445e-07
3.9631627727568866,0.0005068758813822548,2.546992263354275e-07
3.9739424205069014,0.0005040899715843547,2.7654862973590426e-07
3.984722068256917,0.0004969913380839779,3.000271874795875e-07
3.99550171600693,0.000493753387453523,3.252365852053467e-07
4.006281363756946,9.854455268482817e-05,3.527473845939217e-07
4.017061011506959,0.0004780654063182966,3.8263313165582496e-07
4.027840659256975,0.0001917481861416485,4.1471275007084706e-07
4.0386203070069895,0.00038238884749031284,4.491203451060215e-07
4.049399954757004,0.0008520033552135948,4.859963506742842e-07
4.060179602507018,0.0003716675495465469,5.254877179470835e-07
4.070959250257033,0.00028063399022231714,5.677481041800054e-07
4.081738898007049,0.0004612508821291272,6.12938061498388e-07
4.092518545757062,0.0003623954456427368,6.612252253854179e-07
4.103298193507078,9.076447438184055e-05,7.127845026111799e-07
4.114077841257092,0.0006276562069129438,7.677982583376465e-07
4.124857489007107,0.00017768176256548733,8.264565021318633e-07
4.135637136757121,0.00035589051009162365,8.889570726169053e-07
4.146416784507136,0.0003534011544559355,9.555058204888851e-07
4.157196432257152,0.0005272387650190252,1.0263167896265876e-06
4.167976080007165,8.644352416813504e-05,1.1016123960199909e-06
4.178755727757181,8.550924931445169e-05,1.1816236042440034e-06
4.189535375507195,0.0005125532761618566,1.2665901012037015e-06
4.20031502325721,0.00033785382539434753,1.3567604668791408e-06
4.211094671007225,0.000335560722148786,1.4523923417991245e-06
4.221874318757239,0.00033300948284706506,1.553752590975228e-06
4.232653966507255,0.0004165870110894573,1.6611174640312063e-06
4.243433614257268,0.0003280776951083867,1.7747727512646168e-06
4.254213262007284,0.00032828338645328226,1.8950139353833111e-06
4.264992909757297,0.000245708379016673,2.0221463386617113e-06
4.275772557507313,0.0006427734302734522,2.1564852652689667e-06
4.286552205257328,0.0004024632466405918,2.298356138524122e-06
4.297331853007342,0.0005551625372777574,2.4480946328415072e-06
4.308111500757357,0.00015819528180732338,2.6060468001342527e-06
4.3188911485073715,0.000547176104815969,2.7725691904513955e-06
4.329670796257387,0.0003880907214593724,2.9480289666316213e-06
4.3404504440074,0.00046259192155833565,3.132804012762902e-06
4.351230091757416,0.0005398784695669505,3.3272830362475934e-06
4.362009739507431,0.00022859103116772736,3.531865663278093e-06
4.372789387257445,0.000528263464102878,3.746962527539879e-06
4.38356903500746,0.00015145631006134366,3.97299535196575e-06
4.3943486827574745,0.0003723162259420063,4.2103970233746624e-06
4.40512833050749,0.00022235485839619757,4.459611659840003e-06
4.415907978257503,0.00036959266012081865,4.721094670639198e-06
4.426687626007519,0.00021745231740918314,4.995312808649997e-06
4.437467273757534,0.00014423850584300405,5.282744215065316e-06
4.448246921507548,0.0005013320249093513,5.583878456313759e-06
4.459026569257563,7.056246802884911e-05,5.8992165530787076e-06
4.469806217007577,0.00048622918604992587,6.229271001323801e-06
4.480585864757593,0.00041130170779006715,6.574565785241551e-06
4.491365512507606,0.00020519173549422292,6.935636382052857e-06
4.502145160257622,0.00033686583315726035,7.313029758597772e-06
4.512924808007635,6.777271568638173e-05,7.707304359667705e-06
4.523704455757652,0.000269309955361801,8.119030088041179e-06
4.5344841035076655,0.00013466442251345158,8.548788276195696e-06
4.54526375125768,0.0007356662893169133,8.997171649682343e-06
4.556043399007694,0.00033234080454005803,9.464784282155422e-06
4.566823046757709,0.0003328863056756772,9.952241542067549e-06
4.577602694507725,0.0002690709154126337,1.0460170031045694e-05
4.588382342257738,0.0004696782939267475,1.0989207513978199e-05
4.5991619900077545,0.0004018230790653577,1.1540002840853313e-05
4.609941637757768,0.0002011173244328008,1.211321586039781e-05
4.620721285507783,0.00033600116761887977,1.2709517325579618e-05
4.631500933257798,0.00026664808755921565,1.3329588791044916e-05
4.642280581007812,0.00026513220471933513,1.3974122502570954e-05
4.653060228757828,0.0003336808573750862,1.4643821278629331e-05
4.663839876507842,6.56289967790483e-05,1.533939838415889e-05
4.674619524257857,0.00026147321660263467,1.6061577396663225e-05
4.6853991720078705,0.00032612348058585133,1.6811092064749672e-05
4.696178819757886,0.000196519755771541,1.7588686159247312e-05
4.706958467507901,0.00019376074868205736,1.839511331703453e-05
4.717738115257915,0.0003197293284995802,1.9231136877732238e-05
4.72851776300793,6.461155002381357e-05,2.009752971341633e-05
4.739297410757945,0.0003204123284002469,2.0995074051511543e-05
4.75007705850796,0.0005699319231469263,2.1924561291045915e-05
4.760856706257973,0.00032043371916921676,2.2886791812438605e-05
4.771636354007989,0.00018890560889874835,2.3882574781016866e-05
4.782416001758004,0.00012521156555049645,2.4912727944447726e-05
4.793195649508018,0.00024868235461866225,2.5978077424294878e-05
4.803975297258033,0.00043643780155076697,2.707945750190258e-05
4.814754945008048,0.0004989048715063416,2.8217710398821387e-05
4.825534592758063,0.0003086342308071395,2.939368605199699e-05
4.836314240508076,0.00012370292767171747,3.06082418839454e-05
4.847093888258092,0.00037071864505403376,3.1862242568147684e-05
4.857873536008107,0.0003051093367442279,3.3156559789893644e-05
4.868653183758121,0.0002434684032346805,3.4492072002819615e-05
4.879432831508136,0.00023990386801852834,3.5869664181382065e-05
4.8902124792581505,0.00036271875490088816,3.729022756951199e-05
4.900992127008166,0.0004229144282969335,3.8754659425705564e-05
4.911771774758179,0.00041845484283611683,4.0263862764800944e-05
4.922551422508195,0.0004178563563060677,4.181874609670453e-05
4.933331070258208,0.00017835300722495936,4.3420223162316196e-05
4.944110718008225,0.0002982771628856985,4.506921266693101e-05
4.954890365758239,0.00011856179529277146,4.6766638011361766e-05
4.965670013508253,0.00023526394964965434,4.8513427021072495e-05
4.976449661258268,0.00029594150851502575,5.031051167356576e-05
4.987229309008282,0.0004737693158668973,5.215882782431071e-05
4.998008956758298,0.0004654140855175821,5.40593149314732e-05
5.008788604508311,0.00023322530026412527,5.604129451956921e-05
5.019568252258328,0.0005250758492150392,5.808558908414999e-05
5.0303479000083415,0.00029127215062519404,6.018695767578764e-05
5.041127547758356,0.00029069588642764753,6.23464090670661e-05
5.051907195508371,0.00028955017169328564,6.4564954603763e-05
5.062686843258385,0.0002316121929919108,6.684360790291993e-05
5.073466491008401,0.00040502816952563543,6.918338455153663e-05
5.084246138758415,0.00017202473016315743,7.158530180619377e-05
5.0950257865084305,0.00034271879181975705,7.405037829391e-05
5.105805434258444,0.00022780596101500337,7.657963371452599e-05
5.116585082008459,0.00039841618351772653,7.91740885449351e-05
5.127364729758474,5.68795008524702e-05,8.183476374543457e-05
5.138144377508488,0.000171451211981986,8.456268046851581e-05
5.148924025258504,0.00045034849019295805,8.735885977038012e-05
5.159703673008518,0.0001119851460214811,9.02243223254643e-05
5.1704833207585335,5.640712971621621e-05,9.316008814428444e-05
5.1812629685085465,0.00011173965031860547,9.616717629486368e-05
5.192042616258562,0.00033315073547157117,9.924660462805046e-05
5.202822264008577,0.00011125402281823487,0.00010239938950698608
5.213601911758591,0.00027761490781034727,0.00010562654554101595
5.224381559508606,0.00022394416747303943,0.0001089290853243187
5.235161207258621,0.00033157170084179596,0.00011230801917951108
5.245940855008636,0.00033012105089542834,0.00011576435490651543
5.256720502758649,0.0002759232368510155,0.00011929909753693483
5.267500150508665,0.00010952976106421552,0.0001229132490942204
5.27827979825868,0.00022042180652198916,0.00012660780835985712
5.289059446008695,0.0003279220398528934,0.0001303837706458531
5.299839093758709,0.0004352551965028971,0.0001342421275737592
5.310618741508724,0.0002736578744594453,0.0001381838668604705
5.321398389258739,0.0003250290817871508,0.0001422099721110578
5.332178037008752,0.0005384537446079984,0.00014632142261885006
5.342957684758768,0.0003765726197603334,0.0001505191931730236
5.353737332508781,0.00032440056408464306,0.00015480425387389823
5.364516980258798,0.00048482592721572703,0.00015917756995619401
5.375296628008812,0.00037235748819944823,0.0001636401016204432
5.3860762757588265,0.0004259211724708154,0.00016819280387278648
5.396855923508841,0.0003212403288027015,0.00017283662637337035
5.407635571258855,0.0005287747659257512,0.00017757251329352913
5.418415219008871,0.000371739513058141,0.00018240140318198463
5.429194866758885,0.00010568703466774629,0.00018732422884023
5.439974514508901,0.00042283348434106027,0.0001923419172073222
5.450754162258915,0.0002651224414182334,0.00019745538925424909
5.4615338100089295,0.0002610560578394266,0.00020266555988806257
5.472313457758944,0.0002609850839777988,0.00020797333786596014
5.483093105508958,0.00036714253029849803,0.00021337962571949028
5.493872753258974,0.00031686923118902117,0.00021888531968905614
5.504652401008988,0.0004713193567964934,0.00022449130966886374
5.515432048759004,0.00047167960089086015,0.00023019847916251395
5.526211696509018,0.00031268337608744885,0.00023600770524935308
5.536991344259032,0.00036500863773796243,0.00024191985856177408
5.547770992009047,0.00030974627670464304,0.0002479358032735855
5.558550639759061,0.00026076294890088907,0.00025405639709961085
5.569330287509078,0.00025806175917249887,0.00026028249130664914
5.580109935259091,0.0004146003718132655,0.00026661493073593833
5.5908895830091065,0.00025855757731603116,0.0002730545538372401
5.60166923075912,0.0008326320224536086,0.00027960219271467776
5.612448878509135,0.0001534291959329472,0.0002862586731844611
5.62322852625915,0.0004095227000833899,0.00029302481484458153
5.634008174009164,0.000511212768072819,0.00029990143115661517
5.644787821759179,0.0002553072701827499,0.0003068893295397416
5.655567469509194,0.0006123465889137612,0.0003139893114770576
5.6663471172592095,0.0004085278493003165,0.0003212021726343011
5.6771267650092225,0.00040722807001840653,0.0003285287029910659
5.687906412759238,0.00015209756567407102,0.00033596968698461696
5.698686060509253,0.00035619234669640837,0.000343525903666343
5.709465708259268,0.00045982213119294564,0.0003511981268709701
5.720245356009282,0.0004570732209810737,0.0003589871253985785
5.731025003759297,0.0005051421668908489,0.000366893663209509
5.741804651509312,0.00020347377028024296,0.00037491849963218574
5.7525842992593255,0.0005042488457174356,0.0003830623895839626
5.763363947009341,0.0004550749551216358,0.0003913260838049978
5.774143594759354,0.0005039929311110093,0.00039971032910521336
5.784923242509371,0.0005495164807846864,0.000408215868624407
5.795702890259385,0.0007045297518174962,0.00041684344210550034
5.8064825380094,0.0008019397842351405,0.00042559378618100066
5.817262185759415,0.00045521082702154565,0.0004344676346726566
5.828041833509428,0.0004998986282805497,0.0004434657189043501
5.838821481259444,0.0003000589734652261,0.0004525887680282476
5.849601129009458,0.0005476639538799095,0.00046183750936414325
5.860380776759474,0.0004978418945946062,0.00047121266875211406
5.871160424509488,0.0007969603425045004,0.0004807149709183332
5.8819400722595025,0.0007006120928503632,0.0004903451398541642
5.892719720009517,0.0006443096771348647,0.0005001038992084204
5.903499367759531,0.00054690755113298,0.0005099919726927854
5.914279015509546,0.0005429704691955437,0.0005200100845004067
5.925058663259562,0.0004443780487081707,0.0005301589597375383
5.935838311009577,0.0006431253860752486,0.0005404393248682619
5.946617958759591,0.00079189262417005,0.0005508519081721819
5.9573976065096055,0.0004932206421862711,0.0005613974402150689
5.96817725425962,0.0003982666308479351,0.0005720766543323284
5.978956902009634,0.0009419265315723081,0.0005828902871252879
5.989736549759649,0.0005442017159003556,0.0005938390789701786
6.000516197509664,0.0004451947657801193,0.0006049336858834452
6.01129584525968,0.0008906955126016862,0.0006163649016269925
6.0220754930096945,0.000696304580198951,0.000627939080674096
6.032855140759708,0.0007379604372434748,0.0006396570408895181
6.043634788509723,0.0008922900101197268,0.0006515196072975554
6.054414436259738,0.0007332132207706103,0.0006635276127241641
6.065194084009752,0.0011790850097046018,0.0006756818984527389
6.075973731759767,0.0008845702900567478,0.0006879833148933011
6.086753379509781,0.00044025672762863105,0.0007004327222649819
6.097533027259797,0.0009903934272169402,0.0007130309912916316
6.108312675009811,0.0004912435193199745,0.0007257790039103021
6.119092322759826,0.0007900054199256369,0.0007386776539925171
